ticker,year,statement,line_item,question,answer
AFRM,2023,cash_flow,Net Income/ Starting Line,"In 2023, what was AFRM's Net Income/ Starting Line (Cash Flow)?","In 2023, AFRM's Net Income/ Starting Line was $-985.35 million (USD)."
AFRM,2023,cash_flow,Net Change In Long Term Investment,"In 2023, what was AFRM's Net Change In Long Term Investment (Cash Flow)?","In 2023, AFRM's Net Change In Long Term Investment was $455.35 million (USD)."
AFRM,2023,cash_flow,Shares ( Basic),"In 2023, what was AFRM's Shares ( Basic) (Cash Flow)?","In 2023, AFRM's Shares ( Basic) was $295.34 million (USD)."
AFRM,2023,cash_flow,Shares ( Diluted),"In 2023, what was AFRM's Shares ( Diluted) (Cash Flow)?","In 2023, AFRM's Shares ( Diluted) was $295.34 million (USD)."
AFRM,2023,cash_flow,Net Change In Cash,"In 2023, what was AFRM's Net Change In Cash (Cash Flow)?","In 2023, AFRM's Net Change In Cash was $-290.86 million (USD)."
AFRM,2023,cash_flow,Depreciation & Amortization,"In 2023, what was AFRM's Depreciation & Amortization (Cash Flow)?","In 2023, AFRM's Depreciation & Amortization was $134.63 million (USD)."
AFRM,2023,cash_flow,Change In Fixed Assets & Intangibles,"In 2023, what was AFRM's Change In Fixed Assets & Intangibles (Cash Flow)?","In 2023, AFRM's Change In Fixed Assets & Intangibles was $-120.78 million (USD)."
AFRM,2024,income_statement,Cost Of Revenue,What was AFRM's Cost Of Revenue in 2024?,AFRM's Cost Of Revenue in 2024 was $-344.25 million (USD).
AFRM,2024,income_statement,Revenue,What was AFRM's Revenue in 2024?,AFRM's Revenue in 2024 was $2.32 billion (USD).
AFRM,2024,cash_flow,Net Income/ Starting Line,What was AFRM's Net Income/ Starting Line in 2024?,AFRM's Net Income/ Starting Line in 2024 was $-517.76 million (USD).
AFRM,2024,income_statement,Net Income,What was AFRM's Net Income in 2024?,AFRM's Net Income in 2024 was $-517.76 million (USD).
AFRM,2024,income_statement,Net Income ( Common),What was AFRM's Net Income ( Common) in 2024?,AFRM's Net Income ( Common) in 2024 was $-517.76 million (USD).
AFRM,2024,income_statement,Gross Profit,What was AFRM's Gross Profit in 2024?,AFRM's Gross Profit in 2024 was $1.98 billion (USD).
AFRM,2024,income_statement,Non- Operating Income ( Loss),What was AFRM's Non- Operating Income ( Loss) in 2024?,AFRM's Non- Operating Income ( Loss) in 2024 was $100.32 million (USD).
AFRM,2024,income_statement,Operating Income ( Loss),What was AFRM's Operating Income ( Loss) in 2024?,AFRM's Operating Income ( Loss) in 2024 was $-428.68 million (USD).
AFRM,2024,balance_sheet,Total Assets,What was AFRM's Total Assets in 2024?,AFRM's Total Assets in 2024 was $9.52 billion (USD).
AFRM,2024,balance_sheet,Total Liabilities,What was AFRM's Total Liabilities in 2024?,AFRM's Total Liabilities in 2024 was $6.79 billion (USD).
AFRM,2024,balance_sheet,Total Liabilities & Equity,What was AFRM's Total Liabilities & Equity in 2024?,AFRM's Total Liabilities & Equity in 2024 was $9.52 billion (USD).
AFRM,2024,income_statement,Operating Expenses,"In 2024, what was AFRM's Operating Expenses (Income Statement)?","In 2024, AFRM's Operating Expenses was $-2.41 billion (USD)."
AFRM,2024,income_statement,Revenue,"In 2024, what was AFRM's Revenue (Income Statement)?","In 2024, AFRM's Revenue was $2.32 billion (USD)."
AFRM,2024,income_statement,Gross Profit,"In 2024, what was AFRM's Gross Profit (Income Statement)?","In 2024, AFRM's Gross Profit was $1.98 billion (USD)."
AFRM,2024,income_statement,"Selling, General & Administrative","In 2024, what was AFRM's Selling, General & Administrative (Income Statement)?","In 2024, AFRM's Selling, General & Administrative was $-1.10 billion (USD)."
AFRM,2024,income_statement,Net Income ( Common),"In 2024, what was AFRM's Net Income ( Common) (Income Statement)?","In 2024, AFRM's Net Income ( Common) was $-517.76 million (USD)."
AFRM,2024,income_statement,Net Income,"In 2024, what was AFRM's Net Income (Income Statement)?","In 2024, AFRM's Net Income was $-517.76 million (USD)."
AFRM,2024,income_statement,Income ( Loss) From Continuing Operations,"In 2024, what was AFRM's Income ( Loss) From Continuing Operations (Income Statement)?","In 2024, AFRM's Income ( Loss) From Continuing Operations was $-517.76 million (USD)."
AFRM,2024,income_statement,Pretax Income ( Loss),"In 2024, what was AFRM's Pretax Income ( Loss) (Income Statement)?","In 2024, AFRM's Pretax Income ( Loss) was $-515.53 million (USD)."
AFRM,2024,income_statement,Operating Income ( Loss),"In 2024, what was AFRM's Operating Income ( Loss) (Income Statement)?","In 2024, AFRM's Operating Income ( Loss) was $-428.68 million (USD)."
AFRM,2024,income_statement,Cost Of Revenue,"In 2024, what was AFRM's Cost Of Revenue (Income Statement)?","In 2024, AFRM's Cost Of Revenue was $-344.25 million (USD)."
AFRM,2024,income_statement,"Pretax Income ( Loss), Adj.","In 2024, what was AFRM's Pretax Income ( Loss), Adj. (Income Statement)?","In 2024, AFRM's Pretax Income ( Loss), Adj. was $-328.36 million (USD)."
AFRM,2024,income_statement,Shares ( Diluted),"In 2024, what was AFRM's Shares ( Diluted) (Income Statement)?","In 2024, AFRM's Shares ( Diluted) was $309.86 million (USD)."
AFRM,2024,balance_sheet,Total Assets,"In 2024, what was AFRM's Total Assets (Balance Sheet)?","In 2024, AFRM's Total Assets was $9.52 billion (USD)."
AFRM,2024,balance_sheet,Total Liabilities & Equity,"In 2024, what was AFRM's Total Liabilities & Equity (Balance Sheet)?","In 2024, AFRM's Total Liabilities & Equity was $9.52 billion (USD)."
AFRM,2024,balance_sheet,Total Noncurrent Assets,"In 2024, what was AFRM's Total Noncurrent Assets (Balance Sheet)?","In 2024, AFRM's Total Noncurrent Assets was $7.05 billion (USD)."
AFRM,2024,balance_sheet,Total Liabilities,"In 2024, what was AFRM's Total Liabilities (Balance Sheet)?","In 2024, AFRM's Total Liabilities was $6.79 billion (USD)."
AFRM,2024,balance_sheet,Total Noncurrent Liabilities,"In 2024, what was AFRM's Total Noncurrent Liabilities (Balance Sheet)?","In 2024, AFRM's Total Noncurrent Liabilities was $6.42 billion (USD)."
AFRM,2024,balance_sheet,Share Capital & Additional Paid- In Capital,"In 2024, what was AFRM's Share Capital & Additional Paid- In Capital (Balance Sheet)?","In 2024, AFRM's Share Capital & Additional Paid- In Capital was $5.86 billion (USD)."
AFRM,2024,balance_sheet,Long Term Investments & Receivables,"In 2024, what was AFRM's Long Term Investments & Receivables (Balance Sheet)?","In 2024, AFRM's Long Term Investments & Receivables was $5.67 billion (USD)."
AFRM,2024,balance_sheet,Long Term Debt,"In 2024, what was AFRM's Long Term Debt (Balance Sheet)?","In 2024, AFRM's Long Term Debt was $3.18 billion (USD)."
AFRM,2024,balance_sheet,Retained Earnings,"In 2024, what was AFRM's Retained Earnings (Balance Sheet)?","In 2024, AFRM's Retained Earnings was $-3.11 billion (USD)."
AFRM,2024,balance_sheet,Total Equity,"In 2024, what was AFRM's Total Equity (Balance Sheet)?","In 2024, AFRM's Total Equity was $2.73 billion (USD)."
AFRM,2024,balance_sheet,Total Current Assets,"In 2024, what was AFRM's Total Current Assets (Balance Sheet)?","In 2024, AFRM's Total Current Assets was $2.47 billion (USD)."
AFRM,2024,balance_sheet,"Cash, Cash Equivalents & Short Term Investments","In 2024, what was AFRM's Cash, Cash Equivalents & Short Term Investments (Balance Sheet)?","In 2024, AFRM's Cash, Cash Equivalents & Short Term Investments was $2.14 billion (USD)."
AFRM,2024,cash_flow,Non- Cash Items,"In 2024, what was AFRM's Non- Cash Items (Cash Flow)?","In 2024, AFRM's Non- Cash Items was $5.07 billion (USD)."
AFRM,2024,cash_flow,Change In Working Capital,"In 2024, what was AFRM's Change In Working Capital (Cash Flow)?","In 2024, AFRM's Change In Working Capital was $-4.27 billion (USD)."
AFRM,2024,cash_flow,Net Cash From Investing Activities,"In 2024, what was AFRM's Net Cash From Investing Activities (Cash Flow)?","In 2024, AFRM's Net Cash From Investing Activities was $-1.33 billion (USD)."
AFRM,2024,cash_flow,Net Cash From Financing Activities,"In 2024, what was AFRM's Net Cash From Financing Activities (Cash Flow)?","In 2024, AFRM's Net Cash From Financing Activities was $913.15 million (USD)."
AFRM,2024,cash_flow,Net Income/ Starting Line,"In 2024, what was AFRM's Net Income/ Starting Line (Cash Flow)?","In 2024, AFRM's Net Income/ Starting Line was $-517.76 million (USD)."
AFRM,2024,cash_flow,Net Cash From Operating Activities,"In 2024, what was AFRM's Net Cash From Operating Activities (Cash Flow)?","In 2024, AFRM's Net Cash From Operating Activities was $450.14 million (USD)."
AFRM,2024,cash_flow,Shares ( Basic),"In 2024, what was AFRM's Shares ( Basic) (Cash Flow)?","In 2024, AFRM's Shares ( Basic) was $309.86 million (USD)."
AFRM,2024,cash_flow,Shares ( Diluted),"In 2024, what was AFRM's Shares ( Diluted) (Cash Flow)?","In 2024, AFRM's Shares ( Diluted) was $309.86 million (USD)."
AFRM,2024,cash_flow,Depreciation & Amortization,"In 2024, what was AFRM's Depreciation & Amortization (Cash Flow)?","In 2024, AFRM's Depreciation & Amortization was $169.04 million (USD)."
AFRM,2024,cash_flow,Change In Fixed Assets & Intangibles,"In 2024, what was AFRM's Change In Fixed Assets & Intangibles (Cash Flow)?","In 2024, AFRM's Change In Fixed Assets & Intangibles was $-159.30 million (USD)."
AFRM,2024,cash_flow,Net Change In Long Term Investment,"In 2024, what was AFRM's Net Change In Long Term Investment (Cash Flow)?","In 2024, AFRM's Net Change In Long Term Investment was $150.87 million (USD)."
AFRM,2024,cash_flow,Cash From ( Repayment Of) Debt,"In 2024, what was AFRM's Cash From ( Repayment Of) Debt (Cash Flow)?","In 2024, AFRM's Cash From ( Repayment Of) Debt was $86.51 million (USD)."
